pca_1,pca_2,kmeans_label
-0.612662065796412,-0.85309089821198,0
-1.9395592659429368,-0.6838339203783619,1
1.511174709387255,1.0149679362216322,2
1.229040871901664,-1.1645853118811753,5
1.223050859587929,-0.9000868716989495,5
-0.27966073915412804,-0.6310707585116008,4
-0.3117632343253779,-1.4684907968955094,5
3.02362249724083,-0.31880009937870335,4
-2.210768207511911,0.2642475299376527,6
-0.800113267579416,-0.05086849909548673,2
0.4428962404701533,1.0812809975191569,4
-1.9605712281444752,-0.3666719063416956,1
-0.9062815093220467,-1.6658232441097531,5
0.7681626434664092,2.5466036795369518,4
-1.37332740250832,-0.06614298573351185,4
-0.5565713082834738,-1.6028600803144875,0
-1.6681106442282496,1.2771893168210304,4
2.956838728952302,0.11028936261844943,4
-0.11745966433302607,-0.4029681312195342,4
-0.9510760817929658,2.311845824089598,2
0.6009442987569096,-0.3685236516433465,4
2.8426980332908593,-0.4899111028899895,3
-1.7006097457264675,0.5687888452906684,4
-0.36584769990763477,-0.863744165451789,5
1.2353238511940967,-0.5631756359886264,5
1.078320203525375,-1.100862704767832,5
-1.9412289291050275,-0.6570327954260435,1
0.2085701731647519,1.5609248358269427,4
2.825465283652589,1.3953590252969106,3
0.5359688820352563,0.4815185087976368,4
2.5816565092081283,1.8206399393797614,2
0.5667895577624315,-1.1233394018404692,5
1.5438981649921013,0.9408929029176909,2
-1.9947572928303152,0.8282806519097913,1
2.797849908088365,1.6668127848089243,3
-0.5848158346174387,-2.290200982255487,0
-0.6042788325557595,-2.406162025101632,0
3.0678337871323995,1.2813915324232608,2
-2.1313755359801054,0.28326815709905584,6
0.27895801370411755,1.376295701880152,2
0.07976742404689352,1.8608286393909585,2
1.324718864239307,1.116630232087207,2
1.4486730738735238,0.08063137350973498,4
2.707317854903599,2.449614152090526,3
