delivery_time,customer_zip_code_prefix,order_month,order_year,customer_state
1.0,65810,5,2018,SP
24.0,79540,4,2018,GO
5.0,4283,10,2017,SP
20.0,6509,1,2018,ES
10.0,3156,8,2017,PR
10.0,35249,6,2017,SP
7.0,31650,8,2017,SP
16.0,45990,12,2017,SP
17.0,39180,2,2018,SP
8.0,41720,5,2018,SP
2.0,58338,5,2017,RJ
17.0,11605,1,2018,ES
10.0,30672,7,2018,CE
17.0,70735,7,2017,SC
8.0,26540,6,2018,RJ
18.0,93819,2,2018,SP
2.0,7095,7,2018,MG
3.0,69460,12,2017,SP
2.0,3958,1,2018,SP
16.0,65415,2,2018,RO
10.0,80420,12,2017,SP
7.0,58175,7,2017,SP
11.0,90840,8,2017,SP
5.0,93320,12,2017,SP
13.0,95045,6,2018,SP
5.0,6114,11,2017,ES
29.0,1543,11,2017,GO
22.0,36760,2,2018,MG
18.0,3880,5,2018,RS
20.0,95042,1,2018,RJ
10.0,72583,1,2018,SP
18.0,68640,11,2017,RJ
3.0,22020,1,2018,SP
24.0,73050,5,2018,MG
10.0,4703,7,2018,RJ
9.0,12602,4,2018,RS
47.0,44035,3,2018,RJ
23.0,18087,3,2018,SP
14.0,2013,8,2017,RJ
7.0,9672,5,2018,SP
8.0,89063,11,2017,SP
10.0,42721,5,2018,PR
39.0,64063,3,2018,PE
4.0,78515,3,2018,SP
7.0,72110,8,2018,SP
3.0,8382,10,2017,SP
1.0,72502,7,2018,SP
28.0,3310,2,2018,RN
20.0,13225,11,2017,SP
12.0,48760,6,2017,ES
21.0,75165,4,2018,PE
3.0,37131,5,2018,SP
1.0,88598,6,2018,SP
15.0,70422,11,2017,MG
15.0,41330,11,2017,SP
14.0,27212,3,2018,BA
8.0,23510,12,2017,RJ
36.0,52110,3,2018,AM
15.0,36594,10,2017,RJ
16.0,1241,11,2017,GO
17.0,39801,12,2017,ES
15.0,24752,11,2017,MG
5.0,74345,9,2017,SP
14.0,74280,4,2017,SP
19.0,88535,4,2018,MS
4.0,4826,4,2018,SP
7.0,68464,4,2018,SP
24.0,98980,3,2018,SC
27.0,4066,12,2017,MT
6.0,63280,4,2018,PR
8.0,57080,7,2017,SP
25.0,68618,4,2018,RS
19.0,30880,11,2017,SP
11.0,86650,7,2018,PE
12.0,5176,1,2018,SP
32.0,20561,5,2018,PI
9.0,13402,5,2018,SP
16.0,80250,1,2018,SP
19.0,76806,5,2017,BA
18.0,64245,7,2018,MS
5.0,29845,7,2018,RJ
5.0,7813,7,2017,SP
12.0,4647,6,2018,BA
10.0,95960,12,2017,SP
9.0,50760,3,2017,SP
2.0,60520,4,2018,SP
7.0,9121,1,2017,RJ
2.0,3663,8,2018,SP
19.0,5568,3,2018,BA
12.0,8285,11,2017,SP
4.0,11674,7,2018,SP
11.0,66033,1,2018,DF
37.0,72871,5,2017,BA
6.0,2232,4,2017,SP
27.0,72810,11,2017,SC
5.0,12924,8,2018,SP
10.0,86084,1,2018,SP
12.0,79020,4,2018,SP
13.0,89282,12,2017,MG
35.0,14150,2,2018,BA
17.0,21310,6,2017,RS
7.0,32412,11,2017,SP
15.0,8745,2,2018,SP
9.0,17603,5,2018,BA
4.0,24901,7,2017,SP
15.0,55805,5,2018,DF
5.0,89056,9,2017,SP
10.0,11346,4,2018,RJ
21.0,64750,1,2018,RJ
9.0,51350,8,2017,RJ
18.0,13471,7,2017,PA
8.0,70764,6,2017,SP
10.0,5855,10,2017,SP
7.0,31814,8,2018,SP
6.0,76907,2,2017,CE
9.0,58338,6,2017,RJ
9.0,48730,6,2018,MG
3.0,76335,5,2018,SP
6.0,35145,11,2017,SP
10.0,3414,3,2017,MG
5.0,5711,9,2017,MG
5.0,89677,4,2018,MG
11.0,77425,3,2018,SP
11.0,95783,6,2018,SP
13.0,4168,6,2017,SP
5.0,60336,5,2017,MG
11.0,36600,3,2017,SP
5.0,86700,2,2018,MG
17.0,36542,5,2018,SP
5.0,3259,8,2018,SP
16.0,2469,7,2017,BA
7.0,68501,7,2017,SP
8.0,39917,6,2017,SP
5.0,20531,6,2017,SP
6.0,89970,7,2018,MG
10.0,69049,8,2017,GO
4.0,9623,8,2018,SP
9.0,72546,5,2018,PE
16.0,7041,2,2018,MG
8.0,5835,7,2018,SP
14.0,31140,10,2016,RJ
13.0,6310,8,2017,RJ
8.0,65665,8,2018,SP
3.0,23860,1,2018,SP
18.0,14060,1,2018,SP
5.0,27536,8,2018,SP
9.0,45890,7,2017,SP
12.0,95044,1,2018,RJ
12.0,8285,11,2017,SP
9.0,23911,3,2017,RJ
2.0,95650,6,2018,SP
11.0,82320,4,2018,SC
24.0,12953,5,2017,CE
9.0,88545,10,2017,SP
3.0,21236,7,2017,RJ
11.0,56760,11,2017,SP
6.0,4911,6,2018,SP
12.0,88150,6,2018,GO
12.0,8375,7,2017,PR
30.0,68488,10,2016,SP
18.0,4347,2,2018,RS
6.0,86073,5,2018,SP
11.0,28943,1,2018,SP
10.0,71698,3,2018,PR
8.0,12327,6,2018,SP
8.0,23822,7,2017,SP
7.0,72460,9,2017,SP
4.0,52021,3,2018,SP
8.0,65040,7,2018,MG
6.0,75257,6,2018,SP
15.0,66083,3,2018,PE
7.0,7953,7,2017,SP
11.0,74769,3,2017,SP
18.0,57180,7,2017,MG
8.0,9335,11,2017,RJ
10.0,89111,6,2017,SP
6.0,71996,4,2018,SP
6.0,70232,4,2018,SP
27.0,30672,10,2016,CE
2.0,8331,3,2018,SP
10.0,76550,5,2018,PR
16.0,65215,2,2018,PE
10.0,88810,2,2018,SP
7.0,14010,7,2018,RJ
4.0,50050,4,2018,SP
8.0,1324,7,2018,BA
14.0,9784,3,2017,BA
14.0,9403,3,2018,MG
6.0,3904,11,2017,SP
2.0,8121,8,2018,SP
12.0,7174,5,2017,GO
4.0,2019,3,2017,SP
4.0,28148,5,2018,SP
7.0,36255,8,2017,SP
13.0,1228,10,2016,SP
12.0,79700,2,2018,RJ
12.0,14409,11,2017,SP
23.0,28300,2,2018,PB
5.0,89111,4,2018,SP
9.0,3008,3,2017,MG
37.0,31560,3,2018,MG
7.0,80510,6,2018,SP
26.0,3644,3,2018,SC
9.0,99030,3,2018,MG
16.0,26183,3,2018,BA
9.0,22220,8,2017,RJ
6.0,14490,8,2018,RS
36.0,5731,1,2018,RJ
19.0,1238,11,2017,PR
3.0,40735,11,2017,SP
45.0,39990,11,2017,RS
14.0,42709,1,2018,MG
24.0,5590,7,2017,RJ
13.0,77350,1,2018,SP
10.0,88025,7,2018,ES
4.0,21550,9,2017,SP
5.0,60184,7,2018,SP
23.0,2013,12,2017,RJ
3.0,12170,7,2018,SP
7.0,18210,1,2018,SP
21.0,13715,8,2017,PE
19.0,2289,12,2017,RJ
6.0,85914,12,2017,SP
6.0,41322,1,2018,SP
12.0,89025,7,2018,MG
4.0,22245,5,2018,MG
6.0,3345,5,2018,RJ
4.0,99600,7,2017,SP
18.0,13101,4,2017,MG
7.0,8573,5,2018,SP
2.0,25912,2,2018,SP
22.0,13650,9,2017,MG
14.0,47850,4,2018,MG
6.0,4068,8,2017,RJ
8.0,99795,5,2018,SP
21.0,73700,5,2017,PE
7.0,5547,9,2017,MG
11.0,57072,11,2017,RJ
20.0,8633,12,2017,RS
17.0,54740,3,2018,DF
8.0,4049,10,2017,SP
13.0,87250,6,2017,SP
11.0,6729,4,2017,SP
1.0,9260,8,2017,SP
15.0,4891,5,2017,RS
23.0,37470,3,2018,DF
6.0,44061,7,2018,SP
8.0,37975,3,2018,SP
4.0,25931,8,2018,SP
27.0,17027,3,2018,RS
6.0,30286,11,2017,SP
4.0,3003,12,2017,SP
2.0,76825,4,2018,SP
23.0,72546,2,2018,PE
7.0,54250,3,2017,MG
16.0,4905,12,2017,DF
8.0,95084,2,2017,SP
15.0,28926,3,2018,RS
12.0,48504,10,2017,SP
18.0,75703,4,2017,SP
27.0,24370,12,2017,SP
2.0,93050,6,2018,SP
11.0,40415,10,2017,SP
16.0,89515,2,2018,PE
19.0,4023,3,2017,SP
5.0,99895,7,2018,SP
4.0,77620,5,2018,SP
9.0,70336,4,2018,SP
14.0,20921,11,2017,SP
20.0,59855,5,2018,MT
20.0,25802,12,2017,SP
78.0,8598,5,2017,SP
2.0,85301,8,2018,SP
9.0,64047,11,2017,SP
15.0,76300,2,2017,RJ
6.0,4425,8,2018,SP
7.0,67020,5,2018,RJ
2.0,86077,8,2018,SP
12.0,3259,2,2018,SP
5.0,7813,8,2017,SP
9.0,69055,3,2017,SP
11.0,21236,11,2017,RJ
14.0,5509,10,2017,SP
11.0,95585,1,2018,SP
14.0,70373,4,2018,CE
4.0,3942,8,2017,SP
50.0,15080,2,2018,RJ
14.0,5086,5,2017,SP
8.0,7135,4,2018,RS
4.0,52280,4,2018,SP
15.0,16400,4,2017,SP
5.0,18601,8,2018,SP
11.0,81200,3,2018,PR
13.0,9121,3,2018,RJ
25.0,41185,4,2018,RJ
10.0,32223,7,2017,PI
9.0,88350,8,2018,RS
20.0,89228,11,2017,BA
38.0,55690,2,2018,SP
8.0,66823,5,2017,SP
14.0,76390,10,2017,MT
20.0,56800,11,2017,MS
12.0,37136,8,2018,MG
17.0,13468,6,2017,SP
13.0,3345,3,2017,RJ
21.0,73030,11,2017,RS
32.0,7112,5,2018,BA
4.0,12935,9,2017,MG
11.0,50920,5,2018,RJ
11.0,55870,9,2017,SP
4.0,51345,8,2018,MG
26.0,59515,12,2017,GO
5.0,70232,7,2018,SP
14.0,3640,1,2018,MG
5.0,39723,5,2018,MG
6.0,24450,3,2017,BA
1.0,59200,1,2018,SP
3.0,5710,11,2017,SP
41.0,60431,12,2017,CE
4.0,29053,6,2018,SP
7.0,12919,7,2018,MG
2.0,75901,5,2018,SP
26.0,2935,8,2017,PA
4.0,5436,4,2018,RJ
18.0,79230,6,2017,CE
2.0,68180,6,2018,SP
7.0,16130,11,2017,SP
35.0,54080,10,2017,PA
4.0,19024,5,2018,SP
6.0,3427,7,2018,RS
28.0,73015,11,2017,PR
6.0,3929,5,2017,SP
14.0,8501,1,2018,SP
1.0,89051,8,2018,SP
8.0,36404,5,2018,MG
10.0,88511,6,2017,MG
14.0,75064,12,2017,PB
16.0,4846,10,2017,BA
8.0,31565,9,2017,ES
4.0,15630,6,2017,SP
9.0,23028,7,2017,RJ
15.0,85896,6,2017,SP
10.0,93601,4,2018,SC
11.0,71918,2,2018,ES
9.0,5165,4,2017,MG
31.0,38747,4,2018,MT
7.0,5574,3,2018,SC
8.0,95700,2,2018,SP
15.0,69067,8,2017,RS
3.0,77600,4,2018,SP
16.0,33937,2,2018,PE
4.0,1232,2,2018,SP
5.0,7210,7,2017,RJ
14.0,89110,1,2018,RJ
4.0,38735,2,2018,SP
18.0,2862,1,2017,AC
9.0,89400,9,2017,SP
11.0,86700,11,2017,MG
18.0,1429,10,2016,SP
6.0,65606,8,2017,MA
21.0,5186,6,2017,TO
7.0,68682,2,2018,SP
29.0,39363,3,2017,MT
12.0,70756,8,2017,RJ
11.0,65900,2,2018,SP
17.0,8763,2,2018,DF
5.0,88850,7,2017,SP
19.0,23063,3,2017,SP
10.0,75906,4,2018,RJ
12.0,4037,7,2018,PE
4.0,59290,4,2018,SP
11.0,84400,4,2018,PR
7.0,2225,5,2018,SP
4.0,75804,12,2017,SP
9.0,3366,1,2018,RJ
8.0,64062,2,2018,SP
16.0,65170,5,2018,RJ
6.0,5143,11,2017,SP
23.0,5444,2,2018,SP
17.0,17340,10,2017,SP
14.0,23062,12,2017,RJ
7.0,4153,3,2017,SP
6.0,5397,7,2018,SP
5.0,13617,3,2018,SP
18.0,62265,8,2017,PA
4.0,44360,1,2018,SP
7.0,46770,8,2018,RS
11.0,23916,2,2018,MS
8.0,11081,2,2017,RJ
13.0,93610,10,2017,CE
8.0,4118,7,2018,PE
17.0,1233,4,2018,SP
2.0,28923,5,2018,RJ
19.0,5316,4,2018,ES
4.0,94050,1,2017,SP
3.0,68140,1,2018,SP
6.0,94035,7,2018,DF
20.0,13187,12,2017,SP
10.0,58225,5,2018,SP
7.0,6693,1,2018,RJ
7.0,12515,12,2017,SP
11.0,21630,5,2018,RJ
5.0,99795,5,2018,SP
40.0,98787,3,2018,RR
25.0,2533,8,2018,RJ
12.0,64160,6,2017,RS
2.0,61650,1,2018,SP
4.0,78325,7,2018,SP
19.0,2867,11,2017,RS
3.0,39645,8,2018,SP
19.0,4282,11,2017,RJ
9.0,26572,3,2018,SP
4.0,99500,5,2018,SP
13.0,95717,10,2017,SC
13.0,8571,11,2017,MG
19.0,3161,11,2017,MG
10.0,15997,7,2017,MG
9.0,68580,5,2017,PR
9.0,3063,4,2017,RJ
6.0,94198,6,2018,PR
30.0,1223,12,2017,RJ
14.0,85835,2,2017,MG
9.0,59133,1,2018,MG
18.0,65631,11,2017,CE
12.0,50900,11,2017,AL
28.0,87690,12,2017,SE
10.0,2738,6,2018,GO
4.0,11668,4,2018,PR
9.0,51350,7,2017,RJ
19.0,75833,3,2018,MG
8.0,3162,1,2018,MG
6.0,36860,8,2017,RS
2.0,28617,2,2018,SP
12.0,80060,1,2018,MS
7.0,4087,11,2017,MG
22.0,66814,7,2017,SC
15.0,1534,3,2018,MG
9.0,70345,5,2017,SP
6.0,56760,2,2018,SP
30.0,7243,1,2018,SC
8.0,39120,8,2017,ES
23.0,24421,10,2016,SP
36.0,23012,3,2018,RJ
17.0,84030,12,2017,RS
12.0,98200,3,2017,RS
2.0,1254,6,2018,SP
4.0,6413,7,2017,GO
13.0,9333,3,2017,RS
5.0,80810,9,2017,SP
21.0,33913,6,2017,BA
9.0,63475,7,2017,RJ
8.0,45987,7,2017,SP
32.0,15915,11,2017,SC
8.0,72329,8,2018,RS
15.0,8590,5,2018,CE
17.0,91180,5,2018,RJ
26.0,3471,2,2018,SC
4.0,45455,12,2017,SP
8.0,18010,4,2018,RS
12.0,12510,8,2018,SP
5.0,9600,8,2017,MG
10.0,69049,8,2017,GO
12.0,89138,12,2017,SC
4.0,89400,8,2017,SP
26.0,75165,11,2017,PE
9.0,4274,2,2017,RJ
16.0,85601,1,2018,SC
16.0,54320,11,2017,MG
8.0,70670,7,2018,RS
2.0,5446,7,2017,SP
15.0,46490,2,2018,MG
8.0,49035,6,2018,PB
23.0,2366,11,2017,MT
14.0,3951,1,2018,PR
23.0,97501,6,2018,ES
9.0,85708,5,2017,SC
7.0,31570,5,2017,SP
1.0,38741,1,2017,RJ
15.0,97544,3,2018,GO
29.0,5016,12,2017,SP
6.0,13456,11,2017,SP
7.0,26600,4,2017,SP
14.0,12230,8,2018,PR
22.0,15990,7,2017,PE
14.0,25075,6,2017,SP
7.0,5661,5,2017,RS
13.0,6725,6,2017,RS
6.0,92323,4,2018,SP
23.0,88803,2,2018,SP
8.0,19930,5,2018,SP
11.0,98794,5,2017,MG
5.0,38410,3,2018,MG
18.0,58960,11,2017,SC
6.0,71720,2,2017,RJ
10.0,96015,10,2017,RJ
18.0,4890,8,2017,BA
8.0,30111,7,2017,RS
16.0,39363,7,2017,MT
5.0,53407,8,2017,SP
9.0,45470,10,2017,SP
10.0,89032,3,2017,MG
3.0,72322,10,2017,SP
18.0,9960,4,2018,BA
15.0,99950,5,2018,MG
9.0,80510,4,2018,SP
27.0,21310,3,2018,RS
12.0,49066,4,2018,RS
16.0,15775,8,2017,RJ
8.0,79077,1,2018,SP
17.0,1517,4,2018,RS
3.0,19040,10,2017,SP
7.0,8625,9,2017,MG
21.0,86185,9,2017,RS
18.0,45201,10,2017,RJ
6.0,29645,12,2017,SP
33.0,13044,12,2017,RJ
14.0,89802,6,2017,MG
5.0,86700,2,2018,MG
8.0,18087,3,2018,SP
10.0,39970,3,2018,PR
13.0,91180,4,2017,RJ
6.0,58200,8,2018,RJ
5.0,49860,5,2018,SP
6.0,39780,8,2018,MG
15.0,59965,8,2018,PR
14.0,3105,12,2017,RJ
4.0,15063,3,2018,DF
38.0,12324,2,2018,RJ
19.0,2073,5,2018,BA
7.0,75391,5,2018,SP
44.0,62030,3,2018,MG
67.0,71503,12,2017,SP
23.0,4068,12,2017,RJ
22.0,1532,1,2018,MA
9.0,13044,7,2017,RJ
1.0,84285,6,2018,SP
12.0,58187,5,2017,RJ
26.0,72546,3,2018,PE
11.0,2260,11,2017,SC
4.0,47806,11,2017,SP
9.0,72546,5,2018,PE
6.0,11619,7,2017,SP
13.0,85598,12,2017,PB
7.0,4186,12,2017,SP
22.0,26085,2,2018,RS
5.0,96040,5,2018,RJ
7.0,3524,7,2017,CE
11.0,58429,3,2018,SP
13.0,8473,11,2017,DF
5.0,68647,12,2017,DF
9.0,57051,5,2018,RJ
7.0,35698,9,2017,SP
8.0,5848,9,2017,MG
16.0,8556,12,2017,SP
8.0,45652,7,2018,PE
6.0,6386,12,2017,SP
9.0,58150,7,2017,SP
7.0,27262,12,2017,SP
10.0,45177,7,2018,SP
5.0,71065,9,2017,SP
5.0,79301,4,2018,SP
8.0,3979,11,2017,DF
14.0,79036,2,2018,SP
3.0,12948,1,2017,RJ
12.0,51350,4,2018,RJ
6.0,85950,4,2017,RJ
13.0,69033,3,2017,BA
49.0,2180,3,2018,RJ
6.0,70238,4,2018,SP
12.0,84925,5,2018,RJ
28.0,76355,11,2017,MG
6.0,89970,6,2018,MG
6.0,38411,1,2017,SP
6.0,48901,8,2017,SP
5.0,36400,6,2018,MG
14.0,6332,2,2018,SC
54.0,8663,5,2018,CE
9.0,8115,8,2017,MG
15.0,22730,2,2018,GO
9.0,90040,8,2018,RS
13.0,6172,2,2017,RS
12.0,29880,3,2018,RS
15.0,37275,8,2017,RJ
6.0,59133,2,2018,MG
7.0,79980,5,2017,SP
18.0,5847,8,2017,DF
27.0,83570,10,2017,PI
8.0,14640,8,2018,RJ
5.0,78645,8,2018,SP
6.0,9607,3,2018,SP
9.0,1308,12,2017,MG
2.0,66050,8,2017,SP
1.0,70337,2,2018,PE
3.0,20941,4,2018,SP
14.0,26535,1,2018,RJ
15.0,79430,11,2017,SP
36.0,21535,11,2017,RJ
9.0,41320,9,2017,PR
11.0,35180,3,2018,SP
8.0,49000,1,2018,SP
9.0,39645,8,2018,SP
9.0,51021,6,2018,RJ
9.0,95315,4,2017,RS
17.0,2674,1,2018,MG
7.0,95755,8,2017,SP
13.0,39120,7,2017,ES
8.0,78265,10,2017,BA
17.0,35138,6,2018,MG
18.0,4816,5,2017,SC
12.0,95835,2,2018,SP
32.0,75828,6,2018,RS
3.0,5027,3,2018,MG
9.0,14784,5,2017,MG
15.0,56308,12,2017,PA
9.0,7042,5,2018,SP
4.0,21825,8,2018,SP
5.0,83327,4,2018,MG
35.0,24710,11,2017,RS
5.0,87203,8,2017,SP
13.0,21240,4,2018,DF
9.0,84268,12,2017,PR
13.0,95900,11,2017,SP
8.0,95420,7,2017,SP
10.0,78048,3,2018,SP
9.0,15108,4,2018,RS
4.0,89157,6,2017,SP
8.0,29168,8,2018,PR
12.0,36213,5,2017,BA
3.0,70238,9,2017,SP
3.0,82560,8,2017,SP
5.0,37360,8,2018,SP
6.0,48440,7,2017,MG
10.0,30250,3,2017,SP
10.0,6397,10,2017,SC
12.0,89035,4,2017,SP
11.0,26187,7,2018,RS
7.0,25770,5,2017,SP
10.0,85628,8,2018,MG
5.0,48705,5,2018,SP
34.0,83218,11,2017,PR
11.0,19013,10,2017,RJ
9.0,85851,1,2017,SP
32.0,3520,1,2018,SC
9.0,21833,6,2017,SP
7.0,78049,5,2018,SP
10.0,96203,5,2018,MT
10.0,93295,3,2018,GO
4.0,65870,4,2018,SP
22.0,44400,1,2018,RS
5.0,9974,3,2018,SP
10.0,40243,5,2018,PR
13.0,78275,5,2018,RJ
15.0,89070,9,2017,PE
14.0,22251,6,2018,SP
26.0,75534,4,2018,GO
7.0,55730,1,2018,SP
22.0,12490,12,2017,SP
6.0,16220,7,2018,MG
13.0,9663,4,2018,SC
16.0,4162,10,2017,SP
3.0,8295,9,2017,RS
15.0,65413,12,2017,RJ
24.0,88133,5,2018,MT
5.0,4349,4,2018,RJ
7.0,50070,12,2017,SP
39.0,72341,3,2018,RJ
20.0,89110,3,2018,RJ
4.0,3456,6,2018,MG
11.0,38740,6,2017,BA
5.0,81050,12,2017,SP
11.0,12770,2,2018,SP
6.0,7980,12,2017,SP
3.0,3893,1,2017,RJ
40.0,93135,11,2017,RJ
12.0,99350,7,2017,RJ
8.0,2233,11,2017,GO
8.0,19913,8,2018,SP
15.0,84290,3,2017,DF
1.0,57038,2,2018,SP
6.0,75106,11,2017,RJ
8.0,81450,1,2018,RJ
5.0,30662,4,2017,SP
8.0,66035,8,2018,RJ
7.0,81460,1,2018,MG
3.0,50660,12,2017,SP
5.0,77425,1,2018,SP
5.0,7813,8,2017,SP
10.0,3971,7,2017,PR
8.0,98465,6,2017,SP
6.0,30644,6,2018,SP
26.0,3001,3,2018,MG
10.0,16403,8,2017,RJ
25.0,9960,3,2018,BA
11.0,27910,4,2018,SC
9.0,5205,12,2017,PR
4.0,25745,4,2018,SP
10.0,75133,5,2017,RJ
7.0,21740,6,2018,SP
2.0,46550,8,2018,SP
8.0,86708,3,2018,GO
7.0,60834,5,2018,SP
7.0,89176,11,2017,MG
18.0,7064,11,2017,SP
9.0,85240,9,2017,SC
14.0,85998,8,2017,RS
3.0,3623,4,2018,SP
3.0,81470,4,2018,SP
9.0,48370,5,2018,RJ
6.0,2185,8,2017,SP
14.0,95020,2,2017,SP
17.0,33035,12,2017,PR
3.0,7021,7,2018,PR
10.0,5550,4,2017,MG
13.0,41810,3,2018,RJ
6.0,99712,7,2018,SP
5.0,79903,5,2018,SP
13.0,4068,11,2017,RJ
15.0,9633,4,2017,DF
4.0,1026,5,2018,SP
9.0,3617,11,2017,DF
22.0,97110,3,2018,RS
43.0,54140,2,2018,BA
2.0,8538,8,2018,MG
20.0,16072,4,2018,PA
13.0,61645,4,2018,RJ
52.0,13082,12,2017,RJ
3.0,28460,2,2018,SP
6.0,49750,5,2018,SP
29.0,88805,2,2018,AM
6.0,13341,5,2018,RJ
8.0,26480,11,2017,SP
5.0,39472,6,2018,SP
18.0,13607,2,2018,GO
7.0,15035,7,2018,MG
4.0,25887,9,2017,SP
1.0,49015,12,2017,SP
3.0,77600,5,2018,SP
5.0,18602,1,2018,SP
5.0,26600,7,2018,SP
7.0,19160,5,2017,SP
7.0,56828,3,2018,MG
10.0,3179,9,2017,RJ
22.0,5361,6,2017,PA
11.0,86700,1,2018,MG
7.0,4735,6,2018,RJ
5.0,5419,7,2017,DF
7.0,9785,10,2017,SP
11.0,7432,11,2017,RN
6.0,95010,12,2017,SP
5.0,70879,10,2017,SP
4.0,49095,9,2017,SP
6.0,98900,2,2017,SP
15.0,13146,9,2017,RN
5.0,4424,3,2017,SP
54.0,71670,12,2017,SC
16.0,65632,8,2018,ES
11.0,8371,1,2018,PR
22.0,73813,1,2018,RS
8.0,66033,12,2017,DF
4.0,17506,7,2017,SP
7.0,89253,4,2017,MG
7.0,15042,2,2017,PR
7.0,17515,5,2018,RJ
7.0,4904,6,2017,SP
11.0,89683,2,2017,MG
4.0,16026,8,2018,MG
8.0,70232,12,2017,SP
14.0,35180,5,2018,SP
1.0,2514,12,2017,SP
22.0,2051,3,2018,MG
4.0,30662,8,2018,SP
9.0,91340,3,2018,SP
6.0,36205,4,2018,SP
14.0,84400,1,2018,PR
12.0,13440,5,2018,SC
11.0,25925,10,2017,SP
19.0,29092,1,2018,RS
14.0,36670,5,2017,BA
11.0,86187,10,2017,SP
9.0,17022,7,2018,RS
22.0,5664,11,2017,BA
12.0,5315,12,2017,SP
28.0,17603,8,2017,BA
7.0,38140,6,2018,PR
28.0,44460,1,2018,BA
8.0,2050,7,2018,MG
3.0,47806,8,2018,SP
42.0,1435,11,2017,SC
23.0,5844,1,2018,SC
8.0,28910,11,2017,SP
20.0,59295,5,2017,RS
14.0,3260,11,2017,SP
2.0,17018,5,2018,SP
2.0,28928,8,2018,SC
17.0,25980,1,2018,SP
10.0,11711,10,2017,MG
6.0,89176,10,2017,MG
8.0,27470,1,2018,SP
8.0,8591,3,2017,SP
14.0,53429,6,2017,PR
4.0,79415,8,2018,SP
7.0,9603,8,2018,MG
12.0,41710,1,2017,MG
5.0,4709,11,2017,SP
16.0,6719,5,2018,RS
6.0,57220,11,2017,SP
7.0,74853,7,2018,SP
28.0,35667,2,2018,GO
11.0,74075,10,2016,PR
28.0,50640,6,2018,AM
6.0,51190,11,2017,RN
5.0,58429,5,2018,SP
5.0,6853,7,2017,SP
5.0,77425,7,2018,SP
6.0,18108,5,2018,MG
15.0,77900,6,2017,RJ
24.0,4828,6,2018,PA
17.0,40313,5,2018,RJ
12.0,6531,10,2017,SP
19.0,38747,6,2018,MT
12.0,2181,1,2018,SP
9.0,13041,8,2017,MS
9.0,18707,10,2017,SC
14.0,23025,11,2017,RJ
23.0,52390,4,2018,RS
6.0,95041,2,2018,SP
10.0,79091,1,2018,RJ
4.0,20540,7,2017,SP
14.0,31360,6,2017,MS
8.0,16016,5,2018,RS
7.0,74030,7,2017,SP
5.0,88345,8,2017,PR
12.0,26279,6,2017,BA
20.0,65292,3,2018,RJ
6.0,24431,1,2018,SP
11.0,95172,3,2017,MG
16.0,88806,2,2018,PR
6.0,27523,5,2017,SP
10.0,39300,1,2017,SC
27.0,3227,10,2017,PR
17.0,65585,10,2017,BA
14.0,4348,6,2017,SC
5.0,62460,8,2018,SP
14.0,36048,6,2018,SP
12.0,13803,4,2018,DF
13.0,70610,1,2018,GO
11.0,97700,11,2017,PR
23.0,17026,4,2018,RS
19.0,78550,9,2017,AP
5.0,87070,4,2017,SP
13.0,17034,3,2017,DF
6.0,2203,5,2017,SP
11.0,5533,7,2018,SP
11.0,65230,1,2017,MT
6.0,44008,1,2018,SC
10.0,9672,11,2017,SP
4.0,39917,8,2017,SP
7.0,6713,11,2017,MG
7.0,2846,5,2018,RJ
17.0,1328,3,2018,GO
14.0,47810,1,2018,MS
51.0,35536,4,2018,PE
14.0,1534,4,2018,MG
4.0,25725,2,2018,SP
15.0,64210,11,2017,SC
2.0,78850,7,2017,SP
29.0,88868,3,2017,SP
1.0,92440,6,2018,SP
10.0,82920,1,2018,MG
7.0,3378,6,2017,SP
29.0,11082,2,2018,RJ
12.0,3161,1,2018,MG
6.0,18050,8,2017,BA
3.0,16640,5,2017,SP
9.0,22611,10,2017,SP
1.0,62800,5,2018,SP
9.0,15805,5,2018,SP
7.0,4419,6,2018,PR
18.0,85904,2,2017,MG
6.0,64820,8,2017,SP
62.0,3034,3,2018,SP
10.0,4213,11,2017,RJ
13.0,20041,2,2017,BA
14.0,72502,5,2018,SP
9.0,3274,8,2017,SP
10.0,24130,6,2018,ES
5.0,77820,8,2018,SP
20.0,35196,3,2018,RJ
7.0,55320,9,2017,SP
9.0,72145,4,2018,PR
17.0,24902,6,2018,SP
23.0,95589,11,2017,RJ
7.0,8152,5,2017,MG
9.0,23060,6,2018,SP
21.0,4308,3,2018,RJ
15.0,88504,6,2018,DF
11.0,54765,7,2018,SP
8.0,96150,5,2017,SP
11.0,12120,1,2017,PR
25.0,70722,10,2017,GO
2.0,25243,6,2018,SP
12.0,1501,11,2017,SP
12.0,71065,4,2017,SP
8.0,75064,8,2017,PB
3.0,3306,8,2018,SP
12.0,7841,12,2017,MG
13.0,55012,11,2017,RJ
2.0,5367,6,2018,SP
13.0,76180,3,2018,MG
22.0,72887,3,2018,SP
14.0,25960,5,2017,SC
18.0,24716,5,2018,SC
19.0,93348,10,2017,SP
12.0,88320,9,2017,SP
4.0,93048,6,2018,DF
15.0,68040,5,2017,SP
16.0,85555,11,2017,DF
4.0,45910,6,2018,SP
9.0,12602,4,2018,RS
5.0,28925,7,2018,SP
16.0,85822,2,2018,ES
3.0,2203,10,2017,SP
4.0,94451,5,2017,SP
